time_days,MH371_070314
5.01023095960523,-29.260910683961413
5.01023095960523,-49.30809210639843
5.01023095960523,30.644727166028787
5.01023095960523,-9.218595743390921
5.01023095960523,50.69190858846588
5.01023095960523,10.82858567904617
5.01023095960523,31.22111512664668
5.011721063372601,-28.68938920521012
5.011721063372601,-8.29685975760961
5.011721063372601,11.752754662558232
5.011721063372601,14.74657709690274
5.011721063372601,14.74657709690274
5.016320955394068,14.74657709690274
5.016320955394068,14.74657709690274
5.016320955394068,14.74657709690274
5.016320955394068,14.74657709690274
5.016320955394068,14.74657709690274
5.016320955394068,14.74657709690274
5.016320955394068,54.83851034888093
5.016320955394068,14.863316725127703
5.016320955394068,54.83851034888093
5.016320955394068,-45.16149034598331
5.016320955394068,54.955247545080994
5.016320955394068,54.955247545080994
5.016320955394068,35.02237105072069
5.016320955394068,74.9999966993947
5.016320955394068,74.9999966993947
5.016320955394068,-3.573862010894544
5.016320955394068,-3.573862010894544
5.016320955394068,-3.573862010894544
5.045507553098443,16.473319411542462
5.045507553098443,-23.50430623713153
5.045506918184668,36.53023107384479
5.045506918184668,16.945133170353813
5.045506918184668,16.945133170353813
5.045506918184668,16.945133170353813
5.047061812311715,-2.9877433240064875
5.047061812311715,-2.9877433240064875
5.047061812311715,46.20482231768375
5.047061812311715,-13.817552728506513
5.047061812311715,46.20482231768375
5.047061812311715,66.25200374012078
5.047061812311715,-13.698385939410514
5.054706692509532,6.343931919589835
5.054706692509532,26.738892176098744
5.054706692509532,-13.350604186908782
5.054706692509532,66.71652268882255
5.054706692509532,6.6917156177114805
5.054706692509532,26.741330037879322
5.054706692509532,-17.151855733337925
5.054706692509532,2.659419028575684
5.056229193076419,2.659419028575684
5.056229193076419,-17.96172051838076
5.056229193076419,40.907872283309075
5.056229193076419,-59.320743618163405
5.056229193076419,-25.569101766825185
5.059306581291643,-5.6410890791040345
5.059306581291643,14.294217980962173
5.059306581291643,-26.145492402670328
5.059306581291643,51.5090633195685
5.059306581291643,11.069352935935939
5.059306581291643,90.91029662997988
5.059306581291643,-69.80763823843323
5.059306581291643,30.1972240742478
5.060829075379816,11.18608551128861
5.060829075379816,-12.550478202459033
5.060829075379816,-10.359223700146856
5.060829075379816,-9.323181083871475
5.060829075379816,-18.31194543447748
5.066983851810261,19.367416664008147
5.066983851810261,0.47058327232824126
5.066983851810261,2.6569736761582874
5.066983851810261,27.196105127376256
5.066983851810261,10.604831117444718
5.066983851810261,-24.416327742569038
5.066983851810261,-24.302022571289825
5.066983851810261,-64.04860585248457
5.066983851810261,-63.58652111752606
5.066983851810261,-23.60889546885207
5.066983851810261,-42.84864413116716
5.066983851810261,-18.885903315794394
5.066983851810261,-78.79640764765118
5.066983851810261,-38.70447439567302
5.066983851810261,-98.49580464235908
5.068506352377148,-97.91941473612135
5.068506352377148,46.20481896148917
5.079261011110991,-21.767843118883377
5.079261011110991,-21.767843118883377
5.079261011110991,-30.411259444325978
5.079261011110991,-9.554213236846095
5.079261011110991,-37.32550580785288
5.079261011110991,-37.32550580785288
5.079261011110991,-5.064695232986082
5.079261011110991,-54.950387977114076
5.079261011110991,12.217276286487277
5.080815898759326,-27.877086558386765
5.080815898759326,-7.370251939507057
5.080815898759326,-45.733013040747124
5.080815898759326,-5.757819416993897
5.080815898759326,18.093049468032973
5.13756941292071,-22.229923719399565
5.13756941292071,-41.81502162289054
5.13756941292071,-1.3777408321539042
5.139124300569047,-20.15783751403876
5.139124300569047,-33.29077232974642
5.139124300569047,-14.62254879421991
5.139124300569047,-6.788996767415114
5.139124300569047,-6.329344057377455
5.139124300569047,1.5042079694273127
5.139124300569047,22.01104258830702
5.139124300569047,-50.224961610313
5.139124300569047,-29.60382206335656
5.139124300569047,-21.422489986467525
5.139124300569047,-38.70689085563433
5.145279070520781,-15.892066046097852
5.145279070520781,4.6147685727818555
5.145279070520781,24.65951699748814
5.145279070520781,26.845907401318158
5.145279070520781,-53.22364906730911
5.145279070520781,-28.570212444811943
5.145279070520781,10.831023297624341
5.145279070520781,-28.686952073036906
5.149846562503374,31.914242472286986
5.149846562503374,13.36518888748887
5.149846562503374,-3.571433147606058
5.149846562503374,-32.48577743140494
5.149846562503374,-2.3067801887722794
5.149846562503374,-21.6559699725249
5.149846562503374,-12.098111790443653
5.149846562503374,28.57264096066811
5.149846562503374,-21.88700966477674
5.149846562503374,-21.19631458725982
5.149846591657581,-51.60879578015037
5.149846591657581,16.942690663405727
5.149846591657581,-23.151672181468314
5.165201135934177,-43.198853603905334
5.165201135934177,17.86199608348113
5.165201135934177,-38.93551391768287
5.165201135934177,2.192457086520875
5.165201135934177,-8.177696932714014
5.165201135934177,-39.8621176013431
5.165201135934177,3.459542313478039
5.165201135934177,3.459542313478039
5.166756023582512,8.758924372773492
5.168278517670688,-9.099434377710196
5.168278517670688,1.7328046196857656
5.168278517670688,16.825950791978357
5.168278517670688,-23.151674856695635
5.168278517670688,-27.991404449155894
5.168278517670688,-8.058527954795608
5.168278517670688,7.148923145573747
5.168278517670688,-12.898258276863288
5.168278517670688,-17.737987869323547
5.169736231117255,-39.6237791591013
5.169736231117255,1.2755815025440143
5.169736231117255,-38.704473739025914
5.169736231117255,25.007285544094856
5.186678063081062,-35.01508950209539
5.186678063081062,-26.724316790173802
5.186678063081062,37.44709277095973
5.186678063081062,-22.575282275230535
5.186678063081062,-20.731807360917912
5.186678063081062,10.25948620527339
5.186678063081062,12.102961119586013
5.205045211691918,18.20734367088005
5.214277376337586,18.20734367088005
5.214277376337586,20.624776466509616
5.214277376337586,43.784949301209565
5.214277376337586,24.547632663815307
5.214277376337586,10.950181331430798
5.214277376337586,5.650799272135345
5.214277376337586,26.38867674489927
5.214277376337586,-12.095685602382531
5.214277376337586,49.54398358413758
5.2157998704257595,-45.03989518000378
5.2157998704257595,-12.20999077366173
5.2157998704257595,83.52910469192574
5.2157998704257595,23.506729645735476
5.2157998704257595,39.28813887062415
5.2281418103681,19.243390445917953
5.2281418103681,75.00485539878159
5.2281418103681,-4.952825491462335
5.2281418103681,50.69433672214703
5.2281418103681,36.985012000201664
5.2281418103681,18.090610390240045
5.2281418103681,19.126653006515426
5.2281418103681,55.7602443890423
5.2557411203852675,16.82109338156451
5.2557411203852675,2.64968392466065
5.2557411203852675,5.760243798407686
5.2557411203852675,22.468254761336766
5.2557411203852675,13.710532778210023
5.2557411203852675,8.296845061230442
5.2557411203852675,-71.66326542190943
5.2557411203852675,-17.05214582457552
5.2557411203852675,3.9167723132502488
5.257296008033602,19.586308391780562
5.257296008033602,-40.4409282722264
5.257296008033602,-4.840947481054087
5.257296008033602,-4.840947481054087
5.257296008033602,10.137893763161799
5.283372817483884,-8.756507846799792
5.283372817483884,-53.45712345970908
5.283372817483884,-60.94289616603703
5.283372817483884,-17.626097869032577
5.283372817483884,-37.33036426403696
5.283372817483884,-33.8720248266106
5.283372817483884,6.103168797142615
5.283372817483884,-10.368935505263039
5.283372817483884,-9.678240427746147
5.283372817483884,13.593806526122165
5.283372817483884,-46.311831323868034
5.283372817483884,-1.958992842613128
5.283372817483884,-61.983799913724226
5.283372817483884,3.8024717628183
5.2910176976817,4.838514379093681
5.2910176976817,-9.792547058240416
5.2910176976817,10.252201366465783
5.2910176976817,-4.383724850317435
5.2910176976817,-64.401235846666
5.2910176976817,-19.474439484094148
5.2910176976817,21.65596840908026
5.2910176976817,26.612435440943045
5.2910176976817,7.02733753745207
5.2910176976817,32.02855372362856
5.2910176976817,32.37390126238702
5.2910176976817,-42.62731770324652
5.2910176976817,-61.173939506326334
5.292540195009233,-35.82737578139138
5.292540195009233,-15.896932284761846
5.292540195009233,9.447199415252243
5.292540195009233,9.447199415252243
5.292540852598508,34.801039758750136
5.292540852598508,15.906638148788545
5.292540852598508,-59.0970104097409
5.292540852598508,41.2532043057484
5.2940957434861975,-33.40509671402259
5.2940957434861975,-13.47222021966229
5.2940957434861975,31.459440192751174
5.2940957434861975,-8.172837917164372
5.2940957434861975,-23.149247379661887
5.2940957434861975,41.48424691643012
5.2940957434861975,1.6209240070104158
5.303295517811062,1.6209240070104158
5.303295517811062,1.735229178289643
5.303295517811062,1.735229178289643
5.303295517811062,1.8519663744896775
5.303295517811062,1.8519663744896775
5.303295517811062,-38.01135653493003
5.303295517811062,22.011018511260204
5.303295517811062,-17.737996794855377
5.304818011899235,-17.618827573734478
5.304818011899235,-17.50452240245528
5.304818011899235,2.428354091905021
5.304818011899235,22.475535514342056
5.304818011899235,-17.504519727227887
5.304818011899235,22.475535514342056
5.304818011899235,22.475535514342056
5.304818011899235,22.475535514342056
5.304818011899235,-17.504519727227887
5.304818011899235,-17.504519727227887
5.304818011899235,22.587413524750303
5.304818011899235,-17.27347249569874
5.304818011899235,22.81846075627945
5.304818011899235,-57.13922013396447
5.304818011899235,42.97751775709983
5.304818011899235,63.027132177267674
5.30637289954757,3.1190647343815385
5.30637289954757,3.2309378807399014
5.30637289954757,3.2309378807399014
5.30637289954757,43.32287113271809
5.30637289954757,23.278122708011892
5.30637289954757,3.4619843826615693
5.30637289954757,23.509165805098576
5.30637289954757,-16.47332632544203
5.30637289954757,23.62103651943204
5.30637289954757,-36.284601330558175
5.30637289954757,-16.23985290585196
5.30637289954757,-36.284601330558246
5.30637289954757,3.9216346606742434
5.311005175411129,-16.12554676176279
5.311005175411129,-16.00880956556273
5.311005175411129,4.038371856874278
5.311005175411129,4.152677028153505
5.311005175411129,24.19985845059051
5.311005175411129,24.31416362186971
5.311005175411129,24.428468793148937
5.311005175411129,24.545205989348972
5.311005175411129,4.49559156918113
5.311005175411129,4.612328765381164
5.311005175411129,-15.434852657055842
5.311005175411129,24.77138333417662
5.311005175411129,105.64594491564986
5.311005175411129,45.6235698694596
5.311005175411129,5.645944220785594
5.311005175411129,5.645944220785594
5.311005175411129,5.645944220785594
5.311005175411129,25.69312564322263
5.311005175411129,25.69312564322263
5.311005175411129,5.645944220785594
5.311005175411129,5.645944220785594
5.311005175411129,5.7602493920648214
5.311005175411129,5.7602493920648214
5.311005175411129,25.693125886425122
5.312527669499304,5.7602493920648214
5.312527669499304,25.807430814501828
5.312527669499304,45.73787431113138
5.312527669499304,45.85461150733141
5.312527669499304,45.96891667861064
5.312527669499304,45.96891667861064
5.312527669499304,46.08322184988984
5.312527669499304,46.08322184988984
5.312527669499304,46.08322184988984
5.312527669499304,46.08322184988984
5.312527669499304,6.105596201215832
5.312527669499304,86.17758469476396
5.312527669499304,10.59997825491763
5.312527669499304,10.716715451117693
5.314017773266675,10.716715451117693
5.314017773266675,10.716715451117693
5.314017773266675,10.716715451117693
5.314017773266675,50.69190907487089
5.314017773266675,30.644727652433886
5.314017773266675,-9.33289799624012
5.314017773266675,30.644727652433886
5.314017773266675,-9.33289799624012
5.314017773266675,10.716716423927721
5.314017773266675,10.716716423927721
5.314017773266675,30.64472911164887
5.314017773266675,30.64472911164887
5.314017773266675,10.716716423927721
5.314017773266675,10.716716423927721
